X,Y,Z
-80.2817708,43.6517708,382.00
-80.2784375,43.6517708,380.50
-80.2751042,43.6517708,380.25
-80.2717708,43.6517708,375.75
-80.2684375,43.6517708,364.25
-80.2651042,43.6517708,365.00
-80.2617708,43.6517708,362.75
-80.2584375,43.6517708,362.00
-80.2551042,43.6517708,360.00
-80.2517708,43.6517708,375.00
-80.2484375,43.6517708,375.00
-80.2451042,43.6517708,373.00
-80.2417708,43.6517708,373.00
-80.2384375,43.6517708,380.00
-80.2351042,43.6517708,382.50
-80.2317708,43.6517708,366.25
-80.2284375,43.6517708,363.00
-80.2251042,43.6517708,371.25
-80.2217708,43.6517708,372.00
-80.2184375,43.6517708,371.00
-80.2151042,43.6517708,376.00
-80.2117708,43.6517708,379.00
-80.2084375,43.6517708,380.25
-80.2051042,43.6517708,379.00
-80.2017708,43.6517708,378.00
-80.1984375,43.6517708,379.00
-80.1951042,43.6517708,375.00
-80.1917708,43.6517708,376.00
-80.8951042,43.6484375,395.00
-80.8917708,43.6484375,395.00
-80.8884375,43.6484375,395.00
-80.8851042,43.6484375,398.00
-80.8817708,43.6484375,395.75
-80.8784375,43.6484375,396.25
-80.8751042,43.6484375,393.75
-80.8717708,43.6484375,395.00
-80.8684375,43.6484375,395.00
-80.8651042,43.6484375,393.25
-80.8617708,43.6484375,391.75
-80.8584375,43.6484375,391.00
-80.8551042,43.6484375,395.00
-80.8517708,43.6484375,395.00
-80.8484375,43.6484375,395.00
-80.8451042,43.6484375,394.00
-80.8417708,43.6484375,395.25
-80.8384375,43.6484375,395.00
-80.8351042,43.6484375,395.00
-80.8317708,43.6484375,395.00
-80.8284375,43.6484375,396.00
-80.8251042,43.6484375,396.00
-80.8217708,43.6484375,398.00
-80.8184375,43.6484375,397.00
-80.8151042,43.6484375,394.50
-80.8117708,43.6484375,395.00
-80.8084375,43.6484375,395.00
-80.8051042,43.6484375,397.00
-80.8017708,43.6484375,399.00
-80.7984375,43.6484375,400.00
-80.7951042,43.6484375,400.00
-80.7917708,43.6484375,400.00
-80.7884375,43.6484375,402.00
-80.7851042,43.6484375,401.00
-80.7817708,43.6484375,400.00
-80.7784375,43.6484375,401.00
-80.7751042,43.6484375,400.00
-80.7717708,43.6484375,396.00
-80.7684375,43.6484375,401.00
-80.7651042,43.6484375,402.50
-80.7617708,43.6484375,404.00
-80.7584375,43.6484375,404.00
-80.7551042,43.6484375,401.75
-80.7517708,43.6484375,405.00
-80.7484375,43.6484375,405.00
-80.7451042,43.6484375,404.50
-80.7417708,43.6484375,407.00
-80.7384375,43.6484375,408.00
-80.7351042,43.6484375,409.00
-80.7317708,43.6484375,407.00
-80.7284375,43.6484375,405.25
-80.7251042,43.6484375,407.25
-80.7217708,43.6484375,410.00
-80.7184375,43.6484375,411.00
-80.7151042,43.6484375,411.50
-80.7117708,43.6484375,404.75
-80.7084375,43.6484375,402.50
-80.7051042,43.6484375,390.50
-80.7017708,43.6484375,385.75
-80.6984375,43.6484375,367.00
-80.6951042,43.6484375,369.50
-80.6917708,43.6484375,379.00
-80.6884375,43.6484375,386.00
-80.6851042,43.6484375,386.50
-80.6817708,43.6484375,376.00
-80.6784375,43.6484375,386.00
-80.6751042,43.6484375,391.00
-80.6717708,43.6484375,388.75
-80.6684375,43.6484375,385.25
-80.6651042,43.6484375,388.75
-80.6617708,43.6484375,395.50
-80.6584375,43.6484375,396.00
-80.6551042,43.6484375,400.00
-80.6517708,43.6484375,401.00
-80.6484375,43.6484375,400.00
-80.6451042,43.6484375,401.00
-80.6417708,43.6484375,401.00
-80.6384375,43.6484375,402.00
-80.6351042,43.6484375,403.50
-80.6317708,43.6484375,402.00
-80.6284375,43.6484375,399.25
-80.6251042,43.6484375,398.00
-80.6217708,43.6484375,398.00
-80.6184375,43.6484375,397.00
-80.6151042,43.6484375,395.00
-80.6117708,43.6484375,395.50
-80.6084375,43.6484375,392.50
-80.6051042,43.6484375,391.50
-80.6017708,43.6484375,392.00
-80.5984375,43.6484375,390.00
-80.5951042,43.6484375,391.00
-80.5917708,43.6484375,384.75
-80.5884375,43.6484375,385.50
-80.5851042,43.6484375,378.75
-80.5817708,43.6484375,385.00
-80.5784375,43.6484375,387.25
-80.5751042,43.6484375,385.25
-80.5717708,43.6484375,380.25
-80.5684375,43.6484375,386.00
-80.5651042,43.6484375,381.75
-80.5617708,43.6484375,382.00
-80.5584375,43.6484375,383.00
-80.5551042,43.6484375,389.25
-80.5517708,43.6484375,390.00
-80.5484375,43.6484375,392.25
-80.5451042,43.6484375,396.25
-80.5417708,43.6484375,399.25
-80.5384375,43.6484375,398.00
-80.5351042,43.6484375,404.75
-80.5317708,43.6484375,412.00
-80.5284375,43.6484375,406.00
-80.5251042,43.6484375,405.50
-80.5217708,43.6484375,392.75
-80.5184375,43.6484375,384.25
-80.5151042,43.6484375,380.50
-80.5117708,43.6484375,379.75
-80.5084375,43.6484375,374.25
-80.5051042,43.6484375,365.75
-80.5017708,43.6484375,374.50
-80.4984375,43.6484375,382.75
-80.4951042,43.6484375,379.75
-80.4917708,43.6484375,378.25
-80.4884375,43.6484375,376.50
-80.4851042,43.6484375,375.00
-80.4817708,43.6484375,374.00
-80.4784375,43.6484375,375.50
-80.4751042,43.6484375,356.00
-80.4717708,43.6484375,356.25
-80.4684375,43.6484375,356.75
-80.4651042,43.6484375,356.25
-80.4617708,43.6484375,357.00
-80.4584375,43.6484375,352.75
-80.4551042,43.6484375,359.50
-80.4517708,43.6484375,343.75
-80.4484375,43.6484375,341.00
-80.4451042,43.6484375,355.50
-80.4417708,43.6484375,358.00
-80.4384375,43.6484375,356.50
-80.4351042,43.6484375,377.25
-80.4317708,43.6484375,380.50
-80.4284375,43.6484375,375.25
-80.4251042,43.6484375,360.50
-80.4217708,43.6484375,361.00
-80.4184375,43.6484375,359.25
-80.4151042,43.6484375,370.50
-80.4117708,43.6484375,377.00
-80.4084375,43.6484375,375.00
-80.4051042,43.6484375,375.25
-80.4017708,43.6484375,381.00
-80.3984375,43.6484375,381.25
-80.3951042,43.6484375,379.50
-80.3917708,43.6484375,380.00
-80.3884375,43.6484375,380.25
-80.3851042,43.6484375,379.00
-80.3817708,43.6484375,380.00
-80.3784375,43.6484375,382.25
-80.3751042,43.6484375,383.00
-80.3717708,43.6484375,381.25
-80.3684375,43.6484375,380.00
-80.3651042,43.6484375,383.50
-80.3617708,43.6484375,386.00
-80.3584375,43.6484375,385.00
-80.3551042,43.6484375,384.00
-80.3517708,43.6484375,385.00
-80.3484375,43.6484375,386.00
-80.3451042,43.6484375,386.00
-80.3417708,43.6484375,385.00
-80.3384375,43.6484375,387.00
-80.3351042,43.6484375,386.00
-80.3317708,43.6484375,384.00
-80.3284375,43.6484375,383.00
-80.3251042,43.6484375,384.00
-80.3217708,43.6484375,384.00
-80.3184375,43.6484375,385.00
-80.3151042,43.6484375,382.75
-80.3117708,43.6484375,381.00
-80.3084375,43.6484375,380.25
-80.3051042,43.6484375,382.00
-80.3017708,43.6484375,381.00
-80.2984375,43.6484375,380.00
-80.2951042,43.6484375,374.00
-80.2917708,43.6484375,367.25
-80.2884375,43.6484375,363.75
-80.2851042,43.6484375,364.50
-80.2817708,43.6484375,362.50
-80.2784375,43.6484375,361.50
-80.2751042,43.6484375,365.25
-80.2717708,43.6484375,359.75
-80.2684375,43.6484375,365.50
-80.2651042,43.6484375,358.00
-80.2617708,43.6484375,362.25
-80.2584375,43.6484375,365.50
-80.2551042,43.6484375,362.25
-80.2517708,43.6484375,369.50
-80.2484375,43.6484375,372.00
-80.2451042,43.6484375,373.50
-80.2417708,43.6484375,378.00
-80.2384375,43.6484375,380.25
-80.2351042,43.6484375,374.00
-80.2317708,43.6484375,366.50
-80.2284375,43.6484375,363.00
-80.2251042,43.6484375,370.25
-80.2217708,43.6484375,380.50
-80.2184375,43.6484375,372.50
-80.2151042,43.6484375,368.00
-80.2117708,43.6484375,369.00
-80.2084375,43.6484375,371.50
-80.2051042,43.6484375,378.25
-80.2017708,43.6484375,385.00
-80.1984375,43.6484375,386.50
-80.1951042,43.6484375,382.25
-80.1917708,43.6484375,374.75
-80.8951042,43.6451042,391.25
-80.8917708,43.6451042,393.00
-80.8884375,43.6451042,395.00
-80.8851042,43.6451042,396.00
-80.8817708,43.6451042,396.00
-80.8784375,43.6451042,393.00
-80.8751042,43.6451042,390.00
-80.8717708,43.6451042,394.00
-80.8684375,43.6451042,394.00
-80.8651042,43.6451042,391.00
-80.8617708,43.6451042,390.00
-80.8584375,43.6451042,391.00
-80.8551042,43.6451042,395.00
-80.8517708,43.6451042,395.00
-80.8484375,43.6451042,395.00
-80.8451042,43.6451042,392.00
-80.8417708,43.6451042,393.00
-80.8384375,43.6451042,394.00
-80.8351042,43.6451042,394.00
-80.8317708,43.6451042,395.00
-80.8284375,43.6451042,396.00
-80.8251042,43.6451042,396.00
-80.8217708,43.6451042,396.00
-80.8184375,43.6451042,394.25
-80.8151042,43.6451042,395.00
-80.8117708,43.6451042,395.00
-80.8084375,43.6451042,396.00
-80.8051042,43.6451042,398.00
-80.8017708,43.6451042,398.00
-80.7984375,43.6451042,397.25
-80.7951042,43.6451042,398.00
-80.7917708,43.6451042,400.00
-80.7884375,43.6451042,400.00
-80.7851042,43.6451042,400.00
-80.7817708,43.6451042,397.75
-80.7784375,43.6451042,396.50
-80.7751042,43.6451042,395.00
-80.7717708,43.6451042,398.25
-80.7684375,43.6451042,399.50
-80.7651042,43.6451042,400.00
-80.7617708,43.6451042,399.00
-80.7584375,43.6451042,398.75
-80.7551042,43.6451042,400.00
-80.7517708,43.6451042,401.00
-80.7484375,43.6451042,401.25
-80.7451042,43.6451042,402.00
-80.7417708,43.6451042,405.00
-80.7384375,43.6451042,406.00
-80.7351042,43.6451042,406.00
-80.7317708,43.6451042,405.25
-80.7284375,43.6451042,402.00
-80.7251042,43.6451042,404.50
-80.7217708,43.6451042,405.00
-80.7184375,43.6451042,408.25
-80.7151042,43.6451042,409.50
-80.7117708,43.6451042,403.75
-80.7084375,43.6451042,402.50
-80.7051042,43.6451042,402.00
-80.7017708,43.6451042,395.50
-80.6984375,43.6451042,378.50
-80.6951042,43.6451042,366.25
-80.6917708,43.6451042,365.25
-80.6884375,43.6451042,365.50
-80.6851042,43.6451042,365.00
-80.6817708,43.6451042,365.00
-80.6784375,43.6451042,367.00
-80.6751042,43.6451042,365.00
-80.6717708,43.6451042,379.25
-80.6684375,43.6451042,380.50
-80.6651042,43.6451042,389.50
-80.6617708,43.6451042,388.75
-80.6584375,43.6451042,395.25
-80.6551042,43.6451042,397.25
-80.6517708,43.6451042,398.00
-80.6484375,43.6451042,396.00
-80.6451042,43.6451042,398.00
-80.6417708,43.6451042,397.50
-80.6384375,43.6451042,398.50
-80.6351042,43.6451042,399.00
-80.6317708,43.6451042,398.25
-80.6284375,43.6451042,397.25
-80.6251042,43.6451042,396.00
-80.6217708,43.6451042,395.00
-80.6184375,43.6451042,394.00
-80.6151042,43.6451042,393.50
-80.6117708,43.6451042,394.00
-80.6084375,43.6451042,393.75
-80.6051042,43.6451042,391.50
-80.6017708,43.6451042,391.00
-80.5984375,43.6451042,388.00
-80.5951042,43.6451042,385.25
-80.5917708,43.6451042,386.50
-80.5884375,43.6451042,385.75
-80.5851042,43.6451042,380.00
-80.5817708,43.6451042,381.75
-80.5784375,43.6451042,386.00
-80.5751042,43.6451042,386.00
-80.5717708,43.6451042,379.25
-80.5684375,43.6451042,379.50
-80.5651042,43.6451042,377.75
-80.5617708,43.6451042,383.75
-80.5584375,43.6451042,382.50
-80.5551042,43.6451042,384.25
-80.5517708,43.6451042,388.25
-80.5484375,43.6451042,389.50
-80.5451042,43.6451042,389.50
-80.5417708,43.6451042,388.50
-80.5384375,43.6451042,398.50
-80.5351042,43.6451042,405.00
-80.5317708,43.6451042,399.50
-80.5284375,43.6451042,401.25
-80.5251042,43.6451042,394.00
-80.5217708,43.6451042,397.75
-80.5184375,43.6451042,388.25
-80.5151042,43.6451042,378.75
-80.5117708,43.6451042,381.00
-80.5084375,43.6451042,369.75
-80.5051042,43.6451042,364.00
-80.5017708,43.6451042,371.50
-80.4984375,43.6451042,383.00
-80.4951042,43.6451042,375.00
-80.4917708,43.6451042,375.00
-80.4884375,43.6451042,372.00
-80.4851042,43.6451042,370.50
-80.4817708,43.6451042,372.00
-80.4784375,43.6451042,372.00
-80.4751042,43.6451042,370.00
-80.4717708,43.6451042,363.50
-80.4684375,43.6451042,365.50
-80.4651042,43.6451042,365.75
-80.4617708,43.6451042,352.75
-80.4584375,43.6451042,353.00
-80.4551042,43.6451042,350.50
-80.4517708,43.6451042,342.75
-80.4484375,43.6451042,340.00
-80.4451042,43.6451042,346.25
-80.4417708,43.6451042,353.75
-80.4384375,43.6451042,353.75
-80.4351042,43.6451042,366.50
-80.4317708,43.6451042,359.50
-80.4284375,43.6451042,358.00
-80.4251042,43.6451042,356.00
-80.4217708,43.6451042,356.00
-80.4184375,43.6451042,365.00
-80.4151042,43.6451042,368.50
-80.4117708,43.6451042,372.50
-80.4084375,43.6451042,373.50
-80.4051042,43.6451042,374.25
-80.4017708,43.6451042,376.00
-80.3984375,43.6451042,376.00
-80.3951042,43.6451042,373.50
-80.3917708,43.6451042,373.25
-80.3884375,43.6451042,379.50
-80.3851042,43.6451042,377.75
-80.3817708,43.6451042,380.00
-80.3784375,43.6451042,381.00
-80.3751042,43.6451042,381.00
-80.3717708,43.6451042,381.00
-80.3684375,43.6451042,372.00
-80.3651042,43.6451042,378.50
-80.3617708,43.6451042,385.00
-80.3584375,43.6451042,384.75
-80.3551042,43.6451042,385.00
-80.3517708,43.6451042,386.00
-80.3484375,43.6451042,386.00
-80.3451042,43.6451042,382.00
-80.3417708,43.6451042,388.75
-80.3384375,43.6451042,390.00
-80.3351042,43.6451042,386.50
-80.3317708,43.6451042,385.00
-80.3284375,43.6451042,386.00
-80.3251042,43.6451042,386.00
-80.3217708,43.6451042,380.00
-80.3184375,43.6451042,382.50
-80.3151042,43.6451042,380.00
-80.3117708,43.6451042,383.75
-80.3084375,43.6451042,382.25
-80.3051042,43.6451042,379.00
-80.3017708,43.6451042,381.00
-80.2984375,43.6451042,381.00
-80.2951042,43.6451042,370.00
-80.2917708,43.6451042,377.50
-80.2884375,43.6451042,378.00
-80.2851042,43.6451042,373.00
-80.2817708,43.6451042,367.75
-80.2784375,43.6451042,369.75
-80.2751042,43.6451042,368.50
-80.2717708,43.6451042,359.00
-80.2684375,43.6451042,360.75
-80.2651042,43.6451042,373.00
-80.2617708,43.6451042,370.25
-80.2584375,43.6451042,368.00
-80.2551042,43.6451042,365.25
-80.2517708,43.6451042,370.00
-80.2484375,43.6451042,371.50
-80.2451042,43.6451042,375.00
-80.2417708,43.6451042,374.00
-80.2384375,43.6451042,369.75
-80.2351042,43.6451042,368.25
-80.2317708,43.6451042,370.00
-80.2284375,43.6451042,375.00
-80.2251042,43.6451042,361.25
-80.2217708,43.6451042,363.75
-80.2184375,43.6451042,365.00
-80.2151042,43.6451042,366.00
-80.2117708,43.6451042,368.00
-80.2084375,43.6451042,369.25
-80.2051042,43.6451042,376.50
-80.2017708,43.6451042,378.75
-80.1984375,43.6451042,381.50
-80.1951042,43.6451042,385.00
-80.1917708,43.6451042,382.50
-80.8951042,43.6417708,390.00
-80.8917708,43.6417708,391.50
-80.8884375,43.6417708,394.00
-80.8851042,43.6417708,394.25
-80.8817708,43.6417708,395.00
-80.8784375,43.6417708,390.00
-80.8751042,43.6417708,390.50
-80.8717708,43.6417708,392.00
-80.8684375,43.6417708,393.00
-80.8651042,43.6417708,390.00
-80.8617708,43.6417708,386.00
-80.8584375,43.6417708,393.00
-80.8551042,43.6417708,395.00
-80.8517708,43.6417708,395.00
-80.8484375,43.6417708,394.00
-80.8451042,43.6417708,392.00
-80.8417708,43.6417708,392.00
-80.8384375,43.6417708,394.00
-80.8351042,43.6417708,395.00
-80.8317708,43.6417708,395.00
-80.8284375,43.6417708,394.75
-80.8251042,43.6417708,394.00
-80.8217708,43.6417708,392.25
-80.8184375,43.6417708,394.00
-80.8151042,43.6417708,395.00
-80.8117708,43.6417708,395.00
-80.8084375,43.6417708,396.00
-80.8051042,43.6417708,396.00
-80.8017708,43.6417708,395.25
-80.7984375,43.6417708,395.00
-80.7951042,43.6417708,397.50
-80.7917708,43.6417708,397.00
-80.7884375,43.6417708,397.00
-80.7851042,43.6417708,396.00
-80.7817708,43.6417708,393.00
-80.7784375,43.6417708,395.00
-80.7751042,43.6417708,395.00
-80.7717708,43.6417708,395.25
-80.7684375,43.6417708,397.00
-80.7651042,43.6417708,396.00
-80.7617708,43.6417708,396.00
-80.7584375,43.6417708,398.00
-80.7551042,43.6417708,397.00
-80.7517708,43.6417708,397.00
-80.7484375,43.6417708,397.50
-80.7451042,43.6417708,401.00
-80.7417708,43.6417708,404.00
-80.7384375,43.6417708,405.00
-80.7351042,43.6417708,405.00
-80.7317708,43.6417708,405.00
-80.7284375,43.6417708,403.75
-80.7251042,43.6417708,400.00
-80.7217708,43.6417708,401.00
-80.7184375,43.6417708,403.75
-80.7151042,43.6417708,405.00
-80.7117708,43.6417708,405.50
-80.7084375,43.6417708,406.00
-80.7051042,43.6417708,402.75
-80.7017708,43.6417708,398.25
-80.6984375,43.6417708,397.00
-80.6951042,43.6417708,392.00
-80.6917708,43.6417708,387.00
-80.6884375,43.6417708,387.75
-80.6851042,43.6417708,381.00
-80.6817708,43.6417708,386.25
-80.6784375,43.6417708,389.75
-80.6751042,43.6417708,374.25
-80.6717708,43.6417708,364.50
-80.6684375,43.6417708,376.00
-80.6651042,43.6417708,385.00
-80.6617708,43.6417708,377.25
-80.6584375,43.6417708,391.00
-80.6551042,43.6417708,390.50
-80.6517708,43.6417708,395.00
-80.6484375,43.6417708,393.75
-80.6451042,43.6417708,395.25
-80.6417708,43.6417708,391.00
-80.6384375,43.6417708,395.00
-80.6351042,43.6417708,395.00
-80.6317708,43.6417708,395.00
-80.6284375,43.6417708,395.00
-80.6251042,43.6417708,391.00
-80.6217708,43.6417708,394.00
-80.6184375,43.6417708,395.00
-80.6151042,43.6417708,392.50
-80.6117708,43.6417708,391.00
-80.6084375,43.6417708,391.00
-80.6051042,43.6417708,391.00
-80.6017708,43.6417708,390.00
-80.5984375,43.6417708,386.00
-80.5951042,43.6417708,385.50
-80.5917708,43.6417708,382.75
-80.5884375,43.6417708,385.25
-80.5851042,43.6417708,382.25
-80.5817708,43.6417708,376.50
-80.5784375,43.6417708,379.00
-80.5751042,43.6417708,372.75
-80.5717708,43.6417708,378.75
-80.5684375,43.6417708,379.75
-80.5651042,43.6417708,375.00
-80.5617708,43.6417708,373.50
-80.5584375,43.6417708,373.25
-80.5551042,43.6417708,375.75
-80.5517708,43.6417708,383.00
-80.5484375,43.6417708,389.50
-80.5451042,43.6417708,380.00
-80.5417708,43.6417708,388.00
-80.5384375,43.6417708,399.50
-80.5351042,43.6417708,400.00
-80.5317708,43.6417708,393.50
-80.5284375,43.6417708,385.50
-80.5251042,43.6417708,380.75
-80.5217708,43.6417708,382.50
-80.5184375,43.6417708,377.50
-80.5151042,43.6417708,374.25
-80.5117708,43.6417708,368.75
-80.5084375,43.6417708,372.00
-80.5051042,43.6417708,364.00
-80.5017708,43.6417708,368.00
-80.4984375,43.6417708,374.75
-80.4951042,43.6417708,371.00
-80.4917708,43.6417708,369.50
-80.4884375,43.6417708,369.75
-80.4851042,43.6417708,367.00
-80.4817708,43.6417708,367.00
-80.4784375,43.6417708,369.25
-80.4751042,43.6417708,369.00
-80.4717708,43.6417708,367.00
-80.4684375,43.6417708,369.00
-80.4651042,43.6417708,371.00
-80.4617708,43.6417708,371.00
-80.4584375,43.6417708,370.00
-80.4551042,43.6417708,370.75
-80.4517708,43.6417708,370.00
-80.4484375,43.6417708,338.75
-80.4451042,43.6417708,341.00
-80.4417708,43.6417708,349.00
-80.4384375,43.6417708,345.00
-80.4351042,43.6417708,345.25
-80.4317708,43.6417708,347.50
-80.4284375,43.6417708,352.75
-80.4251042,43.6417708,363.50
-80.4217708,43.6417708,365.00
-80.4184375,43.6417708,369.50
-80.4151042,43.6417708,370.00
-80.4117708,43.6417708,370.00
-80.4084375,43.6417708,375.00
-80.4051042,43.6417708,373.00
-80.4017708,43.6417708,371.00
-80.3984375,43.6417708,370.25
-80.3951042,43.6417708,371.00
-80.3917708,43.6417708,370.00
-80.3884375,43.6417708,372.50
-80.3851042,43.6417708,374.25
-80.3817708,43.6417708,376.00
-80.3784375,43.6417708,375.50
-80.3751042,43.6417708,363.75
-80.3717708,43.6417708,357.00
-80.3684375,43.6417708,358.00
-80.3651042,43.6417708,363.00
-80.3617708,43.6417708,362.00
-80.3584375,43.6417708,360.50
-80.3551042,43.6417708,367.50
-80.3517708,43.6417708,380.50
-80.3484375,43.6417708,385.00
-80.3451042,43.6417708,380.25
-80.3417708,43.6417708,377.00
-80.3384375,43.6417708,385.00
-80.3351042,43.6417708,382.25
-80.3317708,43.6417708,383.00
-80.3284375,43.6417708,386.00
-80.3251042,43.6417708,383.25
-80.3217708,43.6417708,372.00
-80.3184375,43.6417708,370.00
-80.3151042,43.6417708,370.00
-80.3117708,43.6417708,370.50
-80.3084375,43.6417708,372.75
-80.3051042,43.6417708,374.25
-80.3017708,43.6417708,374.25
-80.2984375,43.6417708,370.25
